"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","Department.accounting","Department.hr","Department.IT","Department.management","Department.marketing","Department.product_mng","Department.RandD","Department.sales","Department.support","Department.technical","salary"
"3900",0.95,0.81,0.714285714285714,0.387096774193548,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"6655",0.61,0.82,0.428571428571429,0.674193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"1864",0.1,0.81,1,0.787096774193548,0.5,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"10701",0.52,0.96,0.571428571428571,0.551612903225806,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"8496",0.95,0.62,0.571428571428571,0.82258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"2744",0.62,0.71,0.714285714285714,0.480645161290323,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"2886",0.68,0.84,0.428571428571429,0.770967741935484,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"14194",0.73,0.67,0.285714285714286,0.448387096774194,0.8,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"8369",0.85,0.68,0.428571428571429,0.87741935483871,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"6423",0.77,0.59,0.571428571428571,0.451612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"14704",0.11,0.83,0.857142857142857,0.787096774193548,0.4,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"7864",1,0.59,0.428571428571429,0.816129032258065,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"11898",0.73,0.97,0.428571428571429,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"3619",0.73,0.83,0.571428571428571,0.870967741935484,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,1
"10373",0.78,0.91,0.428571428571429,0.535483870967742,0.2,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"12893",0.82,0.49,0.571428571428571,0.580645161290323,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"6484",0.99,0.56,0.714285714285714,0.67741935483871,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"9367",0.49,0.79,0.714285714285714,0.570967741935484,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7846",0.18,0.87,0.857142857142857,0.729032258064516,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,1
"14321",0.4,0.49,0.285714285714286,0.5,0.3,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"13920",0.43,0.76,0.857142857142857,0.496774193548387,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"10361",0.12,0.7,0.714285714285714,0.893548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9256",0.71,0.48,0.428571428571429,0.519354838709677,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"11736",0.89,0.77,0.714285714285714,0.748387096774194,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"9124",0.62,0.49,0.571428571428571,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"4943",0.28,0.51,0.428571428571429,0.4,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"7010",0.69,0.94,0.428571428571429,0.548387096774194,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,1
"10469",0.54,0.71,0.428571428571429,0.467741935483871,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"4723",0.5,0.82,0.428571428571429,0.429032258064516,0.2,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"4904",0.94,0.86,0.428571428571429,0.719354838709677,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"6636",0.45,0.41,0.428571428571429,0.696774193548387,0.6,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"10559",0.99,0.72,0.428571428571429,0.525806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"2769",0.8,0.99,0.428571428571429,0.8,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9533",0.85,0.86,0.428571428571429,0.57741935483871,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"5546",0.21,0.92,0.285714285714286,0.680645161290323,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"6213",0.72,0.66,0.428571428571429,0.538709677419355,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"8998",0.5,0.72,0.428571428571429,0.587096774193548,0.2,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"9684",0.56,0.83,0.714285714285714,0.506451612903226,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"2491",0.69,0.64,0.714285714285714,0.854838709677419,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,1
"14556",0.37,0.52,0.285714285714286,0.5,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"11277",0.81,0.62,0.428571428571429,0.774193548387097,0.6,0,"0",1,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"11816",0.88,0.81,0.571428571428571,0.57741935483871,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"3681",0.97,0.75,0.285714285714286,0.874193548387097,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5341",0.18,0.59,0.571428571428571,0.425806451612903,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"3508",0.79,0.67,0.428571428571429,0.851612903225806,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"3530",0.57,0.92,0.857142857142857,0.861290322580645,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"12990",0.92,0.98,0.428571428571429,0.829032258064516,0.3,0,"0",1,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"11754",0.5,0.73,0.428571428571429,0.496774193548387,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"14115",0.96,0.62,0.571428571428571,0.816129032258065,0.7,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1272",0.11,0.97,0.857142857142857,0.929032258064516,0.4,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"771",0.1,0.83,0.857142857142857,0.967741935483871,0.4,0,"1",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"717",0.43,0.47,0.285714285714286,0.42258064516129,0.3,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"6483",0.48,0.81,0.571428571428571,0.8,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"9119",0.9,0.49,0.428571428571429,0.764516129032258,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"7444",0.85,0.96,0.571428571428571,0.774193548387097,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"6148",0.99,0.97,0.714285714285714,0.738709677419355,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"6481",0.52,0.69,0.571428571428571,0.529032258064516,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"3246",0.45,0.37,0.857142857142857,0.729032258064516,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"10959",0.88,0.72,0.714285714285714,0.787096774193548,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"14846",0.82,0.92,0.714285714285714,0.725806451612903,0.5,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"11712",0.82,0.9,0.428571428571429,0.693548387096774,0.4,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"7357",0.52,0.56,0.428571428571429,0.725806451612903,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"14973",0.11,0.97,0.857142857142857,1,0.4,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"9976",0.84,0.61,0.714285714285714,0.651612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"6089",0.61,0.41,0.428571428571429,0.332258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,1
"5406",0.54,0.64,0.428571428571429,0.654838709677419,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"8387",0.48,0.97,0.571428571428571,0.454838709677419,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"3711",0.34,0.46,0.285714285714286,0.545161290322581,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"11432",0.81,0.77,0.428571428571429,0.712903225806452,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"14158",0.63,0.94,0.428571428571429,0.554838709677419,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"11835",0.53,1,0.428571428571429,0.529032258064516,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"6811",0.55,0.9,0.571428571428571,0.616129032258064,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14697",0.32,0.95,0.714285714285714,0.554838709677419,0.2,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5214",0.17,0.91,0.285714285714286,0.874193548387097,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1234",0.41,0.54,0.285714285714286,0.490322580645161,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"8467",0.52,0.65,0.571428571428571,0.851612903225806,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"3716",0.79,0.7,0.571428571428571,0.864516129032258,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"11359",0.73,0.77,0.428571428571429,0.751612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"11969",0.8,0.8,0.571428571428571,0.470967741935484,0.3,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"4180",0.95,0.58,0.428571428571429,0.525806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"10125",0.57,0.75,0.714285714285714,0.551612903225806,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"3908",1,0.81,0.714285714285714,0.783870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"2942",0.67,0.52,0.285714285714286,0.329032258064516,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"12492",0.39,0.51,0.285714285714286,0.487096774193548,0.3,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"10592",0.98,0.79,0.714285714285714,0.829032258064516,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"12176",0.54,0.74,0.571428571428571,0.529032258064516,0.2,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"1807",0.45,0.57,0.285714285714286,0.461290322580645,0.3,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"4280",0.76,0.62,0.571428571428571,0.635483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"2366",0.37,0.63,0.571428571428571,0.493548387096774,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"14027",0.88,0.81,0.571428571428571,0.57741935483871,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"9679",0.78,0.86,0.428571428571429,0.67741935483871,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"12211",0.43,0.46,0.285714285714286,0.503225806451613,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"4725",1,0.73,0.428571428571429,0.790322580645161,0.2,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"13431",0.48,0.42,0.285714285714286,0.887096774193548,0.6,1,"0",1,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"10607",0.87,0.61,0.428571428571429,0.52258064516129,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"7955",0.96,0.9,0.714285714285714,0.638709677419355,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"132",0.38,0.57,0.285714285714286,0.451612903225806,0.3,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"9298",0.9,0.58,0.428571428571429,0.851612903225806,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"11249",0.72,0.8,0.428571428571429,0.716129032258065,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"2340",0.14,0.51,0.714285714285714,0.558064516129032,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"10322",0.89,0.67,0.428571428571429,0.867741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9562",0.8,0.5,0.428571428571429,0.706451612903226,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"332",0.11,0.85,1,0.974193548387097,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5701",0.99,0.71,0.571428571428571,0.641935483870968,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"3740",0.51,0.5,0.428571428571429,0.474193548387097,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9310",0.5,0.74,0.428571428571429,0.5,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"13992",0.82,0.67,0.571428571428571,0.503225806451613,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"14728",0.1,0.89,0.857142857142857,0.796774193548387,0.4,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"238",0.43,0.45,0.285714285714286,0.435483870967742,0.3,0,"1",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"2836",0.73,0.41,0.285714285714286,0.745161290322581,0.6,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1161",0.36,0.73,0.571428571428571,0.890322580645161,0.2,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1070",0.1,0.89,0.857142857142857,0.787096774193548,0.4,1,"1",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"10120",0.97,0.93,0.285714285714286,0.516129032258065,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"3827",0.97,0.65,0.428571428571429,0.583870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"2533",0.75,0.87,0.571428571428571,0.62258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"3652",0.72,0.53,0.428571428571429,0.487096774193548,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"5191",0.21,0.74,0.714285714285714,0.454838709677419,0.4,0,"0",0,1,0,0,0,0,0,0,0,0,0,1
"2172",0.64,0.6,0.428571428571429,0.461290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"443",0.77,1,0.714285714285714,0.738709677419355,0.5,0,"1",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333
"9017",0.83,0.9,0.571428571428571,0.629032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14683",0.44,0.53,0.285714285714286,0.480645161290323,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5609",0.42,0.4,0.428571428571429,0.516129032258065,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"8751",0.38,0.55,0.285714285714286,0.693548387096774,0.6,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9246",0.52,0.82,0.571428571428571,0.638709677419355,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5514",0.23,0.5,0.714285714285714,0.32258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"7410",0.23,0.7,0.571428571428571,0.751612903225806,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"818",0.11,0.87,0.857142857142857,0.851612903225806,0.4,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"959",0.41,0.5,0.285714285714286,0.493548387096774,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"1216",0.74,0.97,0.714285714285714,0.767741935483871,0.5,0,"1",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"2102",1,0.74,0.428571428571429,0.709677419354839,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"3123",0.84,0.68,0.428571428571429,0.745161290322581,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"13054",0.71,0.68,0.714285714285714,0.729032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"1830",0.1,0.93,0.857142857142857,0.832258064516129,0.4,0,"1",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"2624",0.91,0.61,0.571428571428571,0.783870967741935,0.2,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"754",0.43,0.52,0.285714285714286,0.483870967741935,0.3,0,"1",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"11992",0.6,0.53,0.285714285714286,0.758064516129032,0.7,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"13632",0.78,0.43,0.571428571428571,0.887096774193548,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"7151",0.7,0.9,0.428571428571429,0.72258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"5625",0.62,0.75,0.428571428571429,0.580645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9881",0.51,0.5,0.571428571428571,0.793548387096774,0.3,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"6951",0.74,0.61,0.428571428571429,0.745161290322581,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"4155",0.98,0.66,0.428571428571429,0.483870967741935,0.3,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"1929",0.1,0.97,0.857142857142857,0.903225806451613,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14726",0.83,0.96,0.714285714285714,0.887096774193548,0.5,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"4036",0.59,0.69,0.428571428571429,0.470967741935484,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"12325",0.37,0.45,0.285714285714286,0.42258064516129,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"309",0.41,0.48,0.285714285714286,0.467741935483871,0.3,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"5891",0.3,0.67,0.428571428571429,0.748387096774194,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5000",0.64,0.97,0.571428571428571,0.864516129032258,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"7641",0.87,0.64,0.285714285714286,0.47741935483871,0.6,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"6150",0.75,0.91,0.571428571428571,0.783870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,1
"4353",0.44,0.68,0.285714285714286,0.387096774193548,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"7980",0.53,0.45,0.714285714285714,0.451612903225806,0.5,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"7198",0.53,0.94,0.571428571428571,0.651612903225806,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"3553",0.57,0.99,0.428571428571429,0.661290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"9171",0.94,0.62,0.714285714285714,0.648387096774194,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"1985",0.4,0.49,0.285714285714286,0.516129032258065,0.3,0,"1",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"10246",0.79,0.56,0.571428571428571,0.570967741935484,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"12745",0.39,0.52,0.285714285714286,0.432258064516129,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"2883",0.92,0.94,0.714285714285714,0.8,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"7979",0.69,0.63,0.571428571428571,0.87741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"10842",0.71,0.72,0.428571428571429,0.874193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"5171",0.2,0.72,0.714285714285714,0.396774193548387,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"2240",0.72,0.93,0.571428571428571,0.47741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"4868",0.67,0.85,0.428571428571429,0.493548387096774,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"7006",0.82,0.66,0.571428571428571,0.483870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"11818",0.68,0.79,0.571428571428571,0.593548387096774,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"4424",0.84,0.55,0.428571428571429,0.780645161290323,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"4673",0.58,0.72,0.571428571428571,0.835483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"5653",0.24,0.96,0.428571428571429,0.561290322580645,0.6,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"4579",0.34,0.92,0.428571428571429,0.664516129032258,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"10807",0.95,0.67,0.571428571428571,0.841935483870968,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"4750",0.71,0.98,0.714285714285714,0.687096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"13176",0.52,0.43,0.428571428571429,0.567741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"14785",0.36,0.47,0.285714285714286,0.47741935483871,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"9846",0.69,0.94,0.714285714285714,0.835483870967742,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"12810",0.52,0.98,0.571428571428571,0.854838709677419,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"3039",0.12,0.78,0.857142857142857,0.838709677419355,0.5,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"5516",0.82,0.61,0.428571428571429,0.738709677419355,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"10555",0.64,0.61,0.571428571428571,0.438709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"7040",0.81,0.45,0.857142857142857,0.316129032258064,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10771",0.72,0.61,0.428571428571429,0.564516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"8975",0.15,0.67,0.714285714285714,0.696774193548387,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"8793",0.71,0.87,0.571428571428571,0.767741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"5326",0.79,0.54,0.571428571428571,0.787096774193548,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"1235",0.42,0.49,0.285714285714286,0.467741935483871,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"2346",0.95,0.66,0.571428571428571,0.590322580645161,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"9195",0.7,0.77,0.571428571428571,0.858064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"3776",0.7,0.71,0.714285714285714,0.867741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"2034",0.75,0.56,0.714285714285714,0.564516129032258,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"3224",0.65,1,0.571428571428571,0.803225806451613,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"5270",0.86,0.58,0.571428571428571,0.709677419354839,0.5,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"12105",0.43,0.52,0.285714285714286,0.509677419354839,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"184",0.11,0.8,0.857142857142857,0.919354838709677,0.4,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"3104",0.99,0.75,0.571428571428571,0.670967741935484,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"2373",0.71,0.74,0.428571428571429,0.525806451612903,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"211",0.43,0.46,0.285714285714286,0.503225806451613,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"7102",0.58,0.82,0.571428571428571,0.864516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"14664",0.1,0.87,0.857142857142857,0.92258064516129,0.4,0,"1",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"6411",0.85,0.5,0.428571428571429,0.541935483870968,0.2,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"473",0.89,0.85,0.714285714285714,0.858064516129032,0.5,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6096",0.92,0.54,0.714285714285714,0.654838709677419,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"10510",0.66,0.56,0.285714285714286,0.335483870967742,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"14065",0.71,0.63,0.428571428571429,0.658064516129032,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"14070",0.53,0.64,0.428571428571429,0.541935483870968,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"302",0.12,1,0.428571428571429,0.896774193548387,0.4,0,"1",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"4549",0.86,0.56,0.571428571428571,0.796774193548387,0.3,0,"0",1,0,0,0,0,0,0,0,0,0,1,1
"1309",0.09,0.94,0.857142857142857,0.858064516129032,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"14974",0.36,0.52,0.285714285714286,0.461290322580645,0.3,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
