"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","Department.accounting","Department.hr","Department.IT","Department.management","Department.marketing","Department.product_mng","Department.RandD","Department.sales","Department.support","Department.technical","salary","Predictions"
"8590",0.78,0.78,0.428571428571429,0.435483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8595",0.91,0.61,0.428571428571429,0.845161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8596",0.87,0.68,0.428571428571429,0.829032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8599",0.83,0.65,0.428571428571429,0.745161290322581,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8601",0.53,0.51,0.571428571428571,0.583870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8610",0.58,0.6,0.571428571428571,0.474193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8612",0.55,0.57,0.714285714285714,0.903225806451613,0.6,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8613",0.79,0.49,0.428571428571429,0.441935483870968,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8615",0.68,0.69,0.571428571428571,0.567741935483871,0.3,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8623",0.46,0.63,0.285714285714286,0.570967741935484,0.6,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"8627",0.51,0.95,0.428571428571429,0.603225806451613,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"8629",0.84,0.73,0.714285714285714,0.741935483870968,0.4,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"8631",0.9,0.52,0.571428571428571,0.538709677419355,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8632",0.19,0.91,0.714285714285714,0.467741935483871,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"8633",0.96,0.53,0.428571428571429,0.535483870967742,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"8634",0.87,1,0.428571428571429,0.47741935483871,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"8636",0.88,0.58,0.285714285714286,0.396774193548387,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8637",0.55,0.99,0.428571428571429,0.509677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8638",0.89,0.86,0.428571428571429,0.719354838709677,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8646",0.79,0.75,0.571428571428571,0.835483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8652",0.17,0.64,0.857142857142857,0.661290322580645,0.5,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8656",0.71,0.6,0.571428571428571,0.670967741935484,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,1,"0"
"8658",0.83,0.98,0.714285714285714,0.603225806451613,0.4,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8666",0.63,0.74,0.714285714285714,0.732258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8672",0.58,0.94,0.571428571428571,0.725806451612903,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8676",0.31,0.79,0.285714285714286,0.62258064516129,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8679",0.13,0.6,0.428571428571429,0.574193548387097,0.5,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8680",0.95,0.9,0.428571428571429,0.835483870967742,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8686",0.79,0.57,0.428571428571429,0.541935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8687",0.6,0.6,0.571428571428571,0.635483870967742,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"8689",0.65,0.92,0.428571428571429,0.325806451612903,0.3,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8694",0.85,1,0.714285714285714,0.787096774193548,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"8699",0.56,0.73,0.428571428571429,0.729032258064516,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"8700",0.65,0.66,0.857142857142857,0.774193548387097,0.4,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"8708",0.93,0.94,0.571428571428571,0.7,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"8711",0.71,0.8,0.285714285714286,0.470967741935484,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"8717",0.55,0.99,0.571428571428571,0.767741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8720",0.73,0.59,0.857142857142857,0.390322580645161,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8724",0.99,0.57,0.428571428571429,0.609677419354839,0.4,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8725",0.82,0.68,0.285714285714286,0.645161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8728",0.9,0.55,0.428571428571429,0.838709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8738",0.74,0.87,0.428571428571429,0.5,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8742",0.5,0.67,0.285714285714286,0.458064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8743",0.84,0.5,0.714285714285714,0.861290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8744",0.93,0.48,0.714285714285714,0.432258064516129,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8752",0.27,0.86,0.428571428571429,0.716129032258065,0.5,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8753",0.86,0.64,0.571428571428571,0.441935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8755",0.66,0.69,0.428571428571429,0.829032258064516,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8760",0.98,0.81,0.428571428571429,0.493548387096774,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8764",0.99,0.62,0.571428571428571,0.825806451612903,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8771",0.57,0.46,0.428571428571429,0.667741935483871,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"8772",0.9,0.69,0.571428571428571,0.554838709677419,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"8773",0.59,0.75,0.285714285714286,0.880645161290323,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,1,"0"
"8774",0.97,0.69,0.571428571428571,0.432258064516129,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,1,"0"
"8785",0.78,0.6,0.285714285714286,0.664516129032258,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"8794",0.65,0.91,0.428571428571429,0.667741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8796",0.48,0.89,0.428571428571429,0.72258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8804",0.6,0.48,0.571428571428571,0.706451612903226,0.4,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8805",0.78,0.49,0.428571428571429,0.625806451612903,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8808",0.49,0.68,0.428571428571429,0.583870967741935,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8809",0.33,0.95,0.571428571428571,0.903225806451613,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8814",0.48,0.5,0.857142857142857,0.816129032258065,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"8816",0.93,0.84,0.428571428571429,0.512903225806452,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"8821",0.23,0.88,0.571428571428571,0.564516129032258,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8823",0.78,0.86,0.571428571428571,0.774193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8829",0.93,0.53,0.714285714285714,0.658064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8830",0.67,0.72,0.571428571428571,0.719354838709677,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8831",0.52,0.63,0.571428571428571,0.438709677419355,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8836",0.92,0.89,0.571428571428571,0.761290322580645,0.4,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8837",0.57,0.98,0.428571428571429,0.690322580645161,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8842",0.57,0.61,0.428571428571429,0.361290322580645,0.5,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8844",0.8,0.57,0.428571428571429,0.52258064516129,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8855",0.71,0.54,0.428571428571429,0.803225806451613,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"8856",0.82,0.76,0.428571428571429,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8857",0.6,0.7,0.571428571428571,0.854838709677419,0.4,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8858",0.17,0.88,0.285714285714286,0.664516129032258,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"8861",0.86,0.61,0.571428571428571,0.712903225806452,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"8865",0.81,0.56,0.428571428571429,0.458064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8866",0.58,0.53,0.571428571428571,0.583870967741935,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8868",0.15,0.37,0.285714285714286,0.538709677419355,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8869",0.98,0.51,0.428571428571429,0.783870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8871",0.86,0.71,0.571428571428571,0.806451612903226,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8881",0.8,0.6,0.428571428571429,0.796774193548387,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8882",0.99,0.61,0.428571428571429,0.496774193548387,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8884",0.93,0.99,0.571428571428571,0.674193548387097,0.3,1,"0",0,1,0,0,0,0,0,0,0,0,0,1,"0"
"8885",0.5,0.54,0.714285714285714,0.558064516129032,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8886",0.68,0.71,0.571428571428571,0.664516129032258,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8889",0.93,0.52,0.428571428571429,0.738709677419355,0.2,1,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8891",0.58,0.61,0.571428571428571,0.645161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8893",0.18,0.54,0.571428571428571,0.532258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8897",0.5,0.76,0.571428571428571,0.738709677419355,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8898",0.54,0.71,0.428571428571429,0.493548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8902",0.74,0.98,0.428571428571429,0.632258064516129,0.6,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8904",0.65,0.84,0.428571428571429,0.609677419354839,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8906",0.91,0.79,0.571428571428571,0.819354838709677,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"8908",0.23,0.79,0.714285714285714,0.632258064516129,0.5,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8913",0.47,0.53,0.571428571428571,0.583870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8916",0.56,0.57,0.714285714285714,0.764516129032258,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"8918",0.59,0.82,0.428571428571429,0.52258064516129,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,1,"0"
"8920",0.62,0.64,0.428571428571429,0.532258064516129,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,1,"0"
"8925",0.92,0.99,0.571428571428571,0.790322580645161,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"8926",0.67,0.77,0.428571428571429,0.506451612903226,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"8927",0.56,0.45,0.428571428571429,0.593548387096774,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"8931",0.56,0.86,0.571428571428571,0.583870967741935,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"8932",0.92,0.56,0.428571428571429,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8938",0.9,0.61,0.428571428571429,0.596774193548387,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"8943",0.92,0.75,0.571428571428571,0.683870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8945",0.55,0.53,0.571428571428571,0.690322580645161,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8951",0.53,0.63,0.714285714285714,0.512903225806452,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"8956",0.88,0.93,0.571428571428571,0.570967741935484,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"8963",0.98,0.63,0.571428571428571,0.748387096774194,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"8970",0.58,0.6,0.571428571428571,0.716129032258065,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"8976",0.88,0.72,0.714285714285714,0.583870967741935,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"8979",0.49,0.58,0.428571428571429,0.854838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8983",0.47,0.44,0.714285714285714,0.82258064516129,0.5,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8986",0.63,0.57,0.714285714285714,0.480645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8987",0.91,0.53,0.285714285714286,0.880645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"8997",0.78,0.74,0.571428571428571,0.841935483870968,0.3,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"8999",1,0.52,0.571428571428571,0.638709677419355,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9001",0.82,0.89,0.571428571428571,0.887096774193548,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"9005",0.53,0.46,0.285714285714286,0.538709677419355,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"9012",0.17,0.76,0.571428571428571,0.641935483870968,0.5,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"9013",0.54,0.63,0.428571428571429,0.561290322580645,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"9015",0.92,0.77,0.714285714285714,0.7,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"9022",0.45,0.46,0.428571428571429,0.57741935483871,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9029",0.52,0.57,0.714285714285714,0.52258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9034",0.77,0.66,0.428571428571429,0.474193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"9039",0.84,0.65,0.571428571428571,0.851612903225806,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"9054",0.58,0.81,0.571428571428571,0.858064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9057",0.74,0.85,0.285714285714286,0.609677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9058",0.75,0.82,0.571428571428571,0.461290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9060",0.18,0.95,0.857142857142857,0.8,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9065",0.53,0.82,0.428571428571429,0.819354838709677,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9070",0.39,0.75,0.714285714285714,0.92258064516129,0.5,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"9074",0.63,0.74,0.571428571428571,0.558064516129032,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9075",0.89,0.81,0.428571428571429,0.6,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9076",0.93,0.57,0.285714285714286,0.661290322580645,0.4,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9078",0.56,0.53,0.428571428571429,0.609677419354839,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"9084",0.57,0.75,0.571428571428571,0.487096774193548,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"9090",0.85,0.78,0.428571428571429,0.532258064516129,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"9092",0.14,0.73,0.714285714285714,0.880645161290323,0.4,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9094",0.9,0.97,0.428571428571429,0.454838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9096",0.63,0.77,0.428571428571429,0.567741935483871,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9097",0.83,0.88,0.428571428571429,0.719354838709677,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9100",0.69,0.75,0.428571428571429,0.658064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9103",0.62,0.48,0.571428571428571,0.874193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9104",0.55,0.75,0.428571428571429,0.616129032258064,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9105",0.98,0.51,0.571428571428571,0.719354838709677,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9106",0.83,0.78,0.714285714285714,0.806451612903226,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9107",0.73,0.77,0.428571428571429,0.741935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9111",0.72,0.64,0.428571428571429,0.745161290322581,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"9115",0.83,0.78,0.571428571428571,0.780645161290323,0.3,1,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"9120",0.59,0.67,0.857142857142857,0.406451612903226,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9121",0.76,0.71,0.857142857142857,0.541935483870968,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"9125",0.28,0.46,0.714285714285714,0.893548387096774,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9134",0.69,0.63,0.285714285714286,0.812903225806452,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9135",0.91,0.66,0.714285714285714,0.683870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"9140",0.69,0.68,0.571428571428571,0.725806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9141",0.65,0.68,0.428571428571429,0.864516129032258,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9142",0.7,0.75,0.428571428571429,0.712903225806452,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9143",0.48,0.94,0.428571428571429,0.558064516129032,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"9154",0.41,0.45,0.428571428571429,0.761290322580645,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"9155",0.68,0.83,0.714285714285714,0.861290322580645,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"9158",0.3,0.54,0.285714285714286,0.319354838709677,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"9159",0.44,0.67,0.714285714285714,0.548387096774194,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"9161",0.23,0.94,0.571428571428571,0.480645161290323,0.6,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"9163",0.52,0.59,0.428571428571429,0.529032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9172",0.3,0.58,0.285714285714286,0.4,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9177",0.17,0.52,0.571428571428571,0.593548387096774,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9178",0.75,0.56,0.428571428571429,0.667741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9182",0.54,0.53,0.428571428571429,0.593548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9187",0.74,0.67,0.571428571428571,0.47741935483871,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"9199",0.91,0.9,0.428571428571429,0.545161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9200",0.72,0.71,0.428571428571429,0.425806451612903,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9203",0.63,0.51,0.428571428571429,0.406451612903226,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9204",0.24,0.74,0.857142857142857,0.341935483870968,0.5,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9216",0.57,0.58,0.428571428571429,0.619354838709677,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9219",0.73,0.92,0.428571428571429,0.641935483870968,0.3,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"9225",0.49,0.86,0.571428571428571,0.793548387096774,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9226",0.57,0.98,0.428571428571429,0.551612903225806,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"9235",0.99,0.58,0.285714285714286,0.535483870967742,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"9239",0.61,1,0.714285714285714,0.783870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9241",0.19,1,0.571428571428571,0.606451612903226,0.4,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"9243",0.8,0.62,0.571428571428571,0.696774193548387,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"9245",0.15,0.69,0.857142857142857,0.687096774193548,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9247",0.27,0.55,0.714285714285714,0.390322580645161,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9249",0.52,0.93,0.285714285714286,0.874193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9253",0.65,0.55,0.714285714285714,0.664516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9261",0.71,0.44,0.285714285714286,0.667741935483871,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9262",0.8,0.56,0.857142857142857,0.358064516129032,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"9267",0.76,0.55,0.571428571428571,0.525806451612903,0.2,1,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"9272",0.77,0.87,0.571428571428571,0.674193548387097,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"9274",0.5,0.64,0.428571428571429,0.803225806451613,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9275",0.99,0.53,0.571428571428571,0.42258064516129,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9276",0.94,0.51,0.714285714285714,0.458064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"9280",0.83,0.71,0.428571428571429,0.819354838709677,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
